City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
65,hermanus,-34.4187,19.2345,14.590000000000032,79,100,4.25,ZA,1697144160
66,nuuk,64.1835,-51.7216,2.3000000000000114,65,100,2.95,GL,1697144161
67,minas de marcona,-15.2119,-75.1103,18.29000000000002,63,37,6.07,PE,1697144161
68,bredasdorp,-34.5322,20.0403,14.03000000000003,78,96,4.83,ZA,1697144161
69,ancud,-41.8697,-73.8203,10.020000000000039,68,49,1.31,CL,1697144161
70,jalai nur,49.45,117.7,6.0,55,0,3.21,CN,1697144161
71,hovd,48.0056,91.6419,7.840000000000032,43,3,1.93,MN,1697144161
72,choma,-16.8065,26.9531,24.210000000000036,36,95,1.86,ZM,1697144162
73,tshela,-4.9833,12.9333,24.210000000000036,89,95,1.36,CD,1697144162
74,sabha,27.0377,14.4283,23.55000000000001,36,17,4.57,LY,1697144162
75,hithadhoo,-0.6,73.0833,27.310000000000002,72,92,5.44,MV,1697144162
76,porto novo,6.4965,2.6036,25.730000000000018,87,72,2.7,BJ,1697144162
77,longyearbyen,78.2186,15.6401,-2.089999999999975,64,40,4.63,SJ,1697144163
78,olavarria,-36.8927,-60.3225,16.430000000000007,36,34,1.42,AR,1697143899
79,uturoa,-16.7333,-151.4333,25.980000000000018,70,10,6.6,PF,1697144163
80,hargeysa,9.56,44.065,23.32000000000005,60,44,1.31,SO,1697144163
81,fale old settlement,-9.3852,-171.2468,28.29000000000002,79,29,7.96,TK,1697144163
82,ghanzi,-21.5667,21.7833,23.860000000000014,40,87,1.18,BW,1697144118
83,punta arenas,-53.15,-70.9167,11.060000000000002,62,20,13.38,CL,1697143992
84,flying fish cove,-10.4217,105.6791,24.82000000000005,83,75,5.14,CX,1697144164
85,raucesti,47.25,26.4167,19.53000000000003,65,96,2.19,RO,1697144164
86,anadyr,64.75,177.4833,5.28000000000003,93,40,10.0,RU,1697144164
87,ulsteinvik,62.3432,5.8487,8.510000000000048,72,100,4.47,NO,1697144165
88,canitas de felipe pescador,23.6,-102.7167,25.05000000000001,30,0,2.61,MX,1697144165
89,waitangi,-43.9535,-176.5597,11.010000000000048,77,66,2.68,NZ,1697144165
90,markaz-e hukumat-e darweshan,31.1323,64.1934,23.760000000000048,18,49,1.54,AF,1697144165
91,buka,40.8108,69.1986,13.170000000000016,70,100,5.14,UZ,1697144165
92,quellon,-43.1167,-73.6167,9.350000000000023,65,50,4.36,CL,1697144166
93,aasiaat,68.7098,-52.8699,-9.0,84,94,3.94,GL,1697144166
94,isafjordur,66.0755,-23.124,0.5900000000000318,94,100,15.1,IS,1697144166
95,port macquarie,-31.4333,152.9167,19.939999999999998,48,32,4.69,AU,1697144034
96,sandnessjoen,66.0217,12.6316,5.230000000000018,81,20,1.54,NO,1697144166
97,nova sintra,14.8667,-24.7167,24.55000000000001,77,99,2.26,CV,1697144167
98,dire,12.2833,-10.9667,24.900000000000034,84,94,0.64,ML,1697144167
99,sao tome,0.3365,6.7273,26.230000000000018,87,95,3.51,ST,1697144167
100,tiksi,71.6872,128.8694,-4.889999999999986,96,100,4.35,RU,1697144167
101,klyuchi,52.2667,79.1667,6.710000000000036,81,100,2.48,RU,1697144167
102,forster,-32.1667,152.5167,17.379999999999995,44,0,5.52,AU,1697144168
103,port elizabeth,-33.918,25.5701,17.160000000000025,80,0,9.77,ZA,1697144168
104,new norfolk,-42.7826,147.0587,10.510000000000048,78,100,2.78,AU,1697144168
105,happy valley-goose bay,53.3168,-60.3315,11.170000000000016,82,75,5.14,CA,1697144168
106,firuzabad,28.8438,52.5707,22.140000000000043,38,0,1.96,IR,1697144168
107,kharan,28.5833,65.4167,26.730000000000018,14,0,1.85,PK,1697144169
108,masterton,-40.9597,175.6575,11.600000000000023,63,17,3.35,NZ,1697144169
109,namibe,-15.1961,12.1522,19.480000000000018,80,9,2.05,AO,1697144169
110,kill devil hills,36.0307,-75.676,21.100000000000023,75,100,0.0,US,1697144169
111,weno,7.4515,151.8468,27.970000000000027,94,100,1.54,FM,1697144169
112,rakops,-21.0167,24.3333,27.650000000000034,30,66,3.89,BW,1697144170
113,buritis,-15.6178,-46.4233,33.80000000000001,24,6,0.33,BR,1697144170
114,nova vicosa,-17.8919,-39.3719,24.400000000000034,78,13,6.29,BR,1697144170
115,kralendijk,12.15,-68.2667,31.99000000000001,66,20,7.72,BQ,1697143951
116,onega,63.9061,38.1404,3.75,82,100,6.71,RU,1697144170
117,valparaiso,-33.0393,-71.6273,24.80000000000001,50,0,7.2,CL,1697144170
118,la passe,45.5549,-0.8967,19.129999999999995,54,78,2.62,FR,1697144171
119,jaisalmer,26.9147,70.9181,28.370000000000005,39,0,6.23,IN,1697143954
120,arraial do cabo,-22.9661,-42.0278,26.980000000000018,78,0,5.66,BR,1697144171
121,remire-montjoly,4.9167,-52.2667,31.02000000000004,66,0,5.66,GF,1697144171
122,port mathurin,-19.6833,63.4167,23.120000000000005,74,1,3.72,MU,1697144171
123,keflavik,64.0049,-22.5624,3.9500000000000455,81,75,12.35,IS,1697144172
124,lawas,13.764,121.0566,25.120000000000005,89,95,2.15,PH,1697144172
125,nuku'alofa,-21.1333,-175.2,24.189999999999998,73,40,4.12,TO,1697144172
126,vadso,70.0744,29.7487,4.490000000000009,87,40,7.2,NO,1697144172
127,kirensk,57.7853,108.1119,5.210000000000036,73,100,2.5,RU,1697144173
128,kone,-21.0595,164.8658,21.78000000000003,72,38,2.0,NC,1697144173
129,merizo village,13.2658,144.6691,27.310000000000002,95,98,10.72,GU,1697144173
130,east ballina,-28.8667,153.5833,22.110000000000014,70,3,2.37,AU,1697144173
131,olonkinbyen,70.9221,-8.7187,0.03000000000002956,83,94,9.53,SJ,1697144173
132,lucapa,-8.4192,20.7447,22.560000000000002,72,86,1.72,AO,1697144174
133,mayya,61.7333,130.2811,-0.37999999999999545,98,100,2.71,RU,1697144174
134,sydney mines,46.2367,-60.2177,16.260000000000048,92,75,3.09,CA,1697144174
135,lampazos de naranjo,27.0167,-100.5167,34.57000000000005,27,0,0.71,MX,1697144174
136,stanley,54.868,-1.6985,6.550000000000011,89,0,1.54,GB,1697144174
137,zapala,-38.8992,-70.0544,16.75,18,4,3.18,AR,1697144175
138,wailua homesteads,22.0669,-159.378,27.850000000000023,65,40,5.14,US,1697144175
139,necochea,-38.5473,-58.7368,11.78000000000003,52,0,1.67,AR,1697144101
140,lewistown,40.5992,-77.5714,18.53000000000003,80,20,0.0,US,1697144079
141,papatowai,-46.5619,169.4708,15.060000000000002,52,94,6.72,NZ,1697144175
142,kostomuksha,64.571,30.5767,2.8000000000000114,94,100,8.94,RU,1697144176
143,whitby,54.4877,-0.615,9.439999999999998,85,79,4.19,GB,1697144051
144,enewetak,11.3474,162.3373,28.510000000000048,69,14,4.3,MH,1697144176
145,saint-pierre,-21.3393,55.4781,23.82000000000005,78,75,2.57,RE,1697144176
146,flores,16.9226,-89.8994,37.0,40,15,1.56,GT,1697144177
147,nizhniy kuranakh,58.8353,125.4869,12.060000000000002,65,96,7.51,RU,1697144177
148,kirakira,-10.4544,161.9205,25.640000000000043,91,100,4.3,SB,1697144177
149,opuwo,-18.0607,13.84,22.360000000000014,30,5,2.44,NA,1697144177
150,isola di capo rizzuto,38.96,17.0933,20.660000000000025,76,0,2.17,IT,1697144177
151,cabo san lucas,22.8909,-109.9124,33.670000000000016,62,0,8.75,MX,1697144178
152,sinabang,2.4803,96.3801,25.510000000000048,85,100,1.16,ID,1697144178
153,puerto deseado,-47.7503,-65.8938,10.890000000000043,50,62,4.94,AR,1697144178
154,st. john's,47.5649,-52.7093,13.75,97,100,4.63,CA,1697143929
155,grand-bassam,5.2118,-3.7388,26.980000000000018,91,100,1.83,CI,1697144179
156,minot,48.2325,-101.2963,12.060000000000002,58,100,8.23,US,1697143860
157,hendersonville,36.3048,-86.62,27.210000000000036,54,21,1.34,US,1697144179
158,fort st. john,56.2499,-120.8529,12.939999999999998,62,20,4.12,CA,1697143980
159,tinajo,29.0788,-13.7081,24.49000000000001,78,0,3.6,ES,1697144179
160,blackwater,-23.5833,148.8833,19.83000000000004,100,2,1.6,AU,1697144180
161,thunder bay,48.4001,-89.3168,10.990000000000009,58,75,2.06,CA,1697144124
162,trairi,-3.2778,-39.2689,26.260000000000048,79,10,5.52,BR,1697144180
163,biltine,14.5333,20.9167,31.79000000000002,17,100,2.38,TD,1697144181
164,udachny,66.4167,112.4,-6.96999999999997,85,58,3.84,RU,1697144181
165,baharly,38.4362,57.4316,11.350000000000023,43,1,0.87,TM,1697144181
166,port lavaca,28.615,-96.6261,30.170000000000016,76,100,7.2,US,1697144181
167,badger,64.8,-147.5333,-0.7199999999999704,81,100,1.54,US,1697144181
168,kitimat,54.0524,-128.6534,15.379999999999995,74,97,0.45,CA,1697144182
169,as samawah,31.332,45.2944,31.660000000000025,25,63,4.77,IQ,1697144182
170,lorengau,-2.0226,147.2712,27.189999999999998,82,19,1.73,PG,1697144182
171,bilibino,68.0546,166.4372,-10.019999999999982,91,100,2.09,RU,1697144182
172,peace river,56.2501,-117.286,16.170000000000016,67,75,4.12,CA,1697143945
173,guerrero negro,27.9769,-114.0611,22.04000000000002,56,1,6.88,MX,1697144183
174,tura,25.5198,90.2201,21.120000000000005,77,0,1.08,IN,1697144183
175,williams lake,52.1415,-122.1445,16.700000000000045,49,0,3.6,CA,1697144112
176,awjilah,29.1081,21.2869,22.720000000000027,51,37,4.64,LY,1697144183
177,wick,58.4333,-3.0833,10.03000000000003,71,75,5.66,GB,1697144183
178,lata,40.1629,-8.3327,21.07000000000005,52,29,1.53,PT,1697144184
179,siverek,37.755,39.3167,19.5,27,0,2.18,TR,1697144121
180,west island,-12.1568,96.8225,25.99000000000001,73,75,6.69,CC,1697144184
181,kljuc,44.535,16.7722,15.650000000000034,83,41,2.13,BA,1697144184
182,danville,36.586,-79.395,26.83000000000004,47,0,0.45,US,1697143952
183,shevchenko,48.5,35.0,10.950000000000045,65,95,5.66,UA,1697144185
